"ICAO","STATE","AIRPORT","YEAR","RANK","TRAFFICTYPE","AIRTRAFFIC_TOTAL","LATITUDE","LONGITUDE","ALTITUDE","STATECODE"
"YLIS","New South Wales","LISMORE",1987,"-","Domestic",5029,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",1988,"-","Domestic",5000,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",1989,"-","Domestic",3827,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",1990,"-","Domestic",4241,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",1991,"-","Domestic",22182,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",1992,"-","Domestic",29634,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",1993,"-","Domestic",37345,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",1994,"-","Domestic",48889,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",1995,"48","Domestic",51986,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",1996,"46","Domestic",51400,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",1997,"46","Domestic",51123,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",1998,"-","Domestic",48481,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",1999,"-","Domestic",47331,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",2000,"-","Domestic",45880,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",2001,"-","Domestic",36744,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",2002,"-","Domestic",34278,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",2003,"-","Domestic",43549,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",2004,"46","Domestic",66101,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",2005,"47","Domestic",65758,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",2006,"49","Domestic",65167,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",2007,"50","Domestic",69204,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",2008,"53","Domestic",65755,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",2009,"54","Domestic",57015,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",2010,"58","Domestic",52319,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",2011,"-","Domestic",46812,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",2012,"-","Domestic",39548,-28.8303,153.26,35,"NSW"
"YLIS","New South Wales","LISMORE",2013,"-","Domestic",33026,-28.8303,153.26,35,"NSW"
"YLRE","Queensland","LONGREACH",1985,"-","Domestic",6109,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",1986,"-","Domestic",6183,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",1987,"-","Domestic",2333,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",1988,"-","Domestic",0,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",1989,"-","Domestic",0,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",1990,"-","Domestic",0,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",1991,"-","Domestic",7164,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",1992,"-","Domestic",7944,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",1993,"-","Domestic",7034,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",1994,"-","Domestic",9760,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",1995,"-","Domestic",11337,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",1996,"-","Domestic",11545,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",1997,"-","Domestic",12074,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",1998,"-","Domestic",15398,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",1999,"-","Domestic",19535,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",2000,"-","Domestic",19270,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",2001,"-","Domestic",17524,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",2002,"-","Domestic",21134,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",2003,"-","Domestic",18492,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",2004,"-","Domestic",17365,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",2005,"-","Domestic",17251,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",2006,"-","Domestic",19247,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",2007,"-","Domestic",23900,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",2008,"-","Domestic",29285,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",2009,"-","Domestic",28835,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",2010,"-","Domestic",31185,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",2011,"-","Domestic",34946,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",2012,"-","Domestic",30481,-23.4342,144.28,627,"QLD"
"YLRE","Queensland","LONGREACH",2013,"-","Domestic",31023,-23.4342,144.28,627,"QLD"
"YLHI","New South Wales","LORD HOWE ISLAND",1985,"-","Domestic",17005,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",1986,"-","Domestic",18774,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",1987,"-","Domestic",19290,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",1988,"-","Domestic",20415,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",1989,"-","Domestic",19873,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",1990,"-","Domestic",17085,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",1991,"-","Domestic",14047,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",1992,"-","Domestic",23249,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",1993,"-","Domestic",17728,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",1994,"-","Domestic",17391,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",1995,"-","Domestic",20133,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",1996,"-","Domestic",21610,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",1997,"-","Domestic",24681,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",1998,"-","Domestic",26674,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",1999,"-","Domestic",27864,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",2000,"-","Domestic",25096,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",2001,"-","Domestic",25059,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",2002,"-","Domestic",25145,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",2003,"-","Domestic",26115,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",2004,"-","Domestic",26451,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",2005,"-","Domestic",28609,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",2006,"-","Domestic",32099,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",2007,"-","Domestic",33525,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",2008,"-","Domestic",34573,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",2009,"-","Domestic",33078,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",2010,"-","Domestic",32834,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",2011,"-","Domestic",31125,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",2012,"-","Domestic",31877,-31.5383,159.077,5,"NSW"
"YLHI","New South Wales","LORD HOWE ISLAND",2013,"-","Domestic",33958,-31.5383,159.077,5,"NSW"
"YBMK","Queensland","MACKAY",1985,"18","Domestic",198350,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",1986,"17","Domestic",221036,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",1987,"18","Domestic",201648,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",1988,"16","Domestic",200902,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",1989,"16","Domestic",141218,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",1990,"17","Domestic",168147,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",1991,"16","Domestic",190447,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",1992,"16","Domestic",212731,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",1993,"16","Domestic",234519,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",1994,"17","Domestic",256515,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",1995,"18","Domestic",282168,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",1996,"18","Domestic",293422,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",1997,"17","Domestic",299954,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",1998,"17","Domestic",283374,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",1999,"18","Domestic",277461,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",2000,"17","Domestic",278360,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",2001,"15","Domestic",277411,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",2002,"15","Domestic",338231,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",2003,"14","Domestic",406459,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",2004,"15","Domestic",510996,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",2005,"15","Domestic",628342,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",2006,"15","Domestic",708777,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",2007,"15","Domestic",776924,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",2008,"15","Domestic",919396,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",2009,"14","Domestic",925689,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",2010,"14","Domestic",983067,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",2011,"14","Domestic",1082601,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",2012,"14","Domestic",1126243,-21.1717,149.1797,19,"QLD"
"YBMK","Queensland","MACKAY",2013,"14","Domestic",1102594,-21.1717,149.1797,19,"QLD"
"YMGD","Northern Territory","MANINGRIDA",1985,"-","Domestic",1409,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",1986,"-","Domestic",0,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",1987,"-","Domestic",0,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",1988,"-","Domestic",4,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",1989,"-","Domestic",0,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",1990,"-","Domestic",0,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",1991,"-","Domestic",110,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",1992,"-","Domestic",6573,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",1993,"-","Domestic",7921,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",1994,"-","Domestic",8824,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",1995,"-","Domestic",8080,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",1996,"-","Domestic",12452,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",1997,"-","Domestic",14554,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",1998,"-","Domestic",14578,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",1999,"-","Domestic",13634,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",2000,"-","Domestic",14533,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",2001,"-","Domestic",17513,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",2002,"-","Domestic",19437,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",2003,"-","Domestic",22770,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",2004,"-","Domestic",24341,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",2005,"-","Domestic",23244,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",2006,"-","Domestic",17423,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",2007,"-","Domestic",11312,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",2008,"-","Domestic",10775,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",2009,"-","Domestic",12583,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",2010,"-","Domestic",13714,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",2011,"-","Domestic",14611,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",2012,"-","Domestic",13483,-12.0561,134.234,123,"NT"
"YMGD","Northern Territory","MANINGRIDA",2013,"-","Domestic",13059,-12.0561,134.234,123,"NT"
"YMML","Victoria","MELBOURNE",1985,"2","Domestic",5164516,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",1986,"2","Domestic",5353649,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",1987,"2","Domestic",5699956,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",1988,"2","Domestic",6176184,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",1989,"2","Domestic",4895075,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",1990,"2","Domestic",6143657,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",1991,"2","Domestic",7939506,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",1992,"2","Domestic",8172013,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",1993,"2","Domestic",8646398,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",1994,"2","Domestic",9619815,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",1995,"2","Domestic",10481695,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",1996,"2","Domestic",11097264,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",1997,"2","Domestic",11227711,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",1998,"2","Domestic",11429141,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",1999,"2","Domestic",11900956,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",2000,"2","Domestic",12933747,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",2001,"2","Domestic",13265849,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",2002,"2","Domestic",12883149,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",2003,"2","Domestic",14021489,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",2004,"2","Domestic",15812950,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",2005,"2","Domestic",16505127,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",2006,"2","Domestic",17276578,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",2007,"2","Domestic",18185325,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",2008,"2","Domestic",19835386,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",2009,"2","Domestic",19755218,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",2010,"2","Domestic",21522253,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",2011,"2","Domestic",21206546,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",2012,"2","Domestic",22098350,-37.6733,144.8433,434,"VIC"
"YMML","Victoria","MELBOURNE",2013,"2","Domestic",22908284,-37.6733,144.8433,434,"VIC"
"YMER","New South Wales","MERIMBULA",1985,"-","Domestic",35854,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",1986,"-","Domestic",35568,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",1987,"-","Domestic",35161,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",1988,"-","Domestic",35728,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",1989,"-","Domestic",27499,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",1990,"-","Domestic",24312,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",1991,"-","Domestic",21576,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",1992,"-","Domestic",22015,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",1993,"-","Domestic",22011,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",1994,"-","Domestic",24017,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",1995,"-","Domestic",24380,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",1996,"-","Domestic",25847,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",1997,"-","Domestic",27024,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",1998,"-","Domestic",27691,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",1999,"-","Domestic",28074,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",2000,"-","Domestic",28119,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",2001,"-","Domestic",22692,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",2002,"-","Domestic",21758,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",2003,"-","Domestic",25080,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",2004,"-","Domestic",45130,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",2005,"53","Domestic",53232,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",2006,"51","Domestic",61384,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",2007,"51","Domestic",66086,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",2008,"57","Domestic",59207,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",2009,"57","Domestic",53120,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",2010,"60","Domestic",52122,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",2011,"60","Domestic",51061,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",2012,"60","Domestic",51004,-36.9086,149.901,7,"NSW"
"YMER","New South Wales","MERIMBULA",2013,"-","Domestic",45586,-36.9086,149.901,7,"NSW"
"YMIA","Victoria","MILDURA",1985,"47","Domestic",51409,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",1986,"46","Domestic",57059,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",1987,"44","Domestic",57876,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",1988,"43","Domestic",58727,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",1989,"36","Domestic",54771,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",1990,"40","Domestic",50254,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",1991,"-","Domestic",46493,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",1992,"43","Domestic",53269,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",1993,"42","Domestic",61935,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",1994,"42","Domestic",69300,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",1995,"37","Domestic",77847,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",1996,"36","Domestic",92391,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",1997,"33","Domestic",103869,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",1998,"32","Domestic",112519,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",1999,"30","Domestic",117361,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",2000,"30","Domestic",123099,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",2001,"30","Domestic",101976,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",2002,"30","Domestic",97624,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",2003,"28","Domestic",112199,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",2004,"28","Domestic",139598,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",2005,"29","Domestic",150502,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",2006,"31","Domestic",162345,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",2007,"33","Domestic",171207,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",2008,"33","Domestic",172751,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",2009,"30","Domestic",197977,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",2010,"30","Domestic",207885,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",2011,"34","Domestic",199009,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",2012,"34","Domestic",210111,-34.2292,142.086,167,"VIC"
"YMIA","Victoria","MILDURA",2013,"34","Domestic",217980,-34.2292,142.086,167,"VIC"
"YMMB","Victoria","MOORABBIN",1985,"-","Domestic",0,-37.9758,145.1022,50,"VIC"
"YMMB","Victoria","MOORABBIN",1986,"-","Domestic",0,-37.9758,145.1022,50,"VIC"
"YMMB","Victoria","MOORABBIN",1987,"-","Domestic",3032,-37.9758,145.1022,50,"VIC"
"YMMB","Victoria","MOORABBIN",1988,"-","Domestic",10725,-37.9758,145.1022,50,"VIC"
"YMMB","Victoria","MOORABBIN",1989,"-","Domestic",28084,-37.9758,145.1022,50,"VIC"
"YMMB","Victoria","MOORABBIN",1990,"-","Domestic",39432,-37.9758,145.1022,50,"VIC"
"YMMB","Victoria","MOORABBIN",1991,"-","Domestic",31893,-37.9758,145.1022,50,"VIC"
"YMMB","Victoria","MOORABBIN",1992,"-","Domestic",32306,-37.9758,145.1022,50,"VIC"
"YMMB","Victoria","MOORABBIN",1993,"-","Domestic",33480,-37.9758,145.1022,50,"VIC"
"YMMB","Victoria","MOORABBIN",1994,"-","Domestic",33503,-37.9758,145.1022,50,"VIC"
"YMMB","Victoria","MOORABBIN",1995,"-","Domestic",31405,-37.9758,145.1022,50,"VIC"
"YMMB","Victoria","MOORABBIN",1996,"-","Domestic",27528,-37.9758,145.1022,50,"VIC"
"YMMB","Victoria","MOORABBIN",1997,"-","Domestic",31312,-37.9758,145.1022,50,"VIC"
